0.2813,0.0417,0.6294,0.4730,0.4018,0.0160
0.5478,0.4166,0.4429,0.1286,0.4921,0.5276
0.9929,0.8902,0.2640,0.3553,0.4293,0.6067
0.5161,0.4913,0.7083,0.9472,0.4816,0.2751
0.5454,0.8151,0.2563,0.2952,0.7004,0.0693
0.3547,0.4390,0.9818,0.0808,0.7798,0.5261
0.4684,0.5984,0.7671,0.4991,0.7515,0.9017
0.6170,0.0906,0.4221,0.1768,0.8600,0.4323
0.6779,0.6380,0.5883,0.2749,0.0384,0.1551
0.1630,0.6440,0.9254,0.8396,0.3382,0.5324
0.2519,0.9507,0.0289,0.6190,0.2993,0.6881
0.3858,0.9377,0.7475,0.8046,0.3557,0.2090
0.8069,0.3678,0.9148,0.8106,0.4227,0.8150
0.2361,0.9504,0.5616,0.4682,0.5578,0.1337
0.2704,0.8707,0.6879,0.1548,0.7604,0.9809
0.6512,0.4359,0.8532,0.5301,0.7260,0.4923
0.8688,0.3306,0.1686,0.2101,0.2419,0.3700
0.4092,0.5426,0.0381,0.3855,0.7478,0.8060
0.5836,0.5744,0.4477,0.5057,0.2267,0.3216
0.5438,0.4664,0.9548,0.4059,0.8384,0.3402
0.8215,0.9720,0.1570,0.5270,0.9782,0.8644
0.1362,0.2456,0.6376,0.3442,0.5632,0.4230
0.8332,0.9257,0.6494,0.6938,0.5922,0.2753
0.4569,0.5008,0.9149,0.8200,0.7735,0.0015
0.3367,0.2656,0.0473,0.3556,0.1342,0.5736
0.1138,0.6319,0.2057,0.8813,0.3342,0.5912
0.3101,0.2058,0.3597,0.6178,0.6437,0.1330
0.0335,0.3167,0.1405,0.1464,0.2436,0.8812
0.3036,0.7054,0.8174,0.5788,0.6686,0.1363
0.4347,0.9746,0.9076,0.1185,0.1299,0.3336
0.0209,0.5857,0.3296,0.2685,0.2223,0.4094
0.5787,0.4987,0.4594,0.6539,0.1815,0.1810
0.9364,0.9236,0.6973,0.6753,0.0211,0.8670
0.7157,0.4241,0.1725,0.6450,0.8244,0.9794
